Position X,Position Y,Position Z,Unit,Category,Collection,Time,TrackID,ID,,Template for Motility Lab,,,time(sec) for experiment in cell O1 from input box,25,,,copy-paste columns S-X directly into 2ptrack,3,1,25,0.5,27.2179,1.25
0.5,70.0373,45.5573,µm,Spot,Position,25,1000002537,2698,fill,2538,25,625,0.5,70.0373,45.5573,,,2500,25,625,104.792,97.9664,51.25
64.1761,59.9583,51.25,µm,Spot,Position,25,1000002576,2699,fill,2577,25,625,64.1761,59.9583,51.25,,,2465,25,625,170.183,129.501,51.25
104.792,97.9664,51.25,µm,Spot,Position,25,1000002499,2700,fill,2500,25,625,104.792,97.9664,51.25,,,2398,25,625,104.769,161.237,51.25
170.183,129.501,51.25,µm,Spot,Position,25,1000002464,2701,fill,2465,25,625,170.183,129.501,51.25,,,2433,25,625,45.7476,213.46,51.25
104.769,161.237,51.25,µm,Spot,Position,25,1000002397,2702,fill,2398,25,625,104.769,161.237,51.25,,,2,26,650,123.485,13.8047,1.25
45.7476,213.46,51.25,µm,Spot,Position,25,1000002432,2703,fill,2433,25,625,45.7476,213.46,51.25,,,4,26,650,48.3929,76.8009,1.25
123.485,13.8047,1.25,µm,Spot,Position,26,1000000001,2704,fill,2,26,650,123.485,13.8047,1.25,,,5,26,650,51.6665,92.3993,1.25
48.3929,76.8009,1.25,µm,Spot,Position,26,1000000003,2705,fill,4,26,650,48.3929,76.8009,1.25,,,8,26,650,109.679,131.34,1.25
51.6665,92.3993,1.25,µm,Spot,Position,26,1000000004,2706,fill,5,26,650,51.6665,92.3993,1.25,,,2012,26,650,0.5,167.974,6.42642
109.679,131.34,1.25,µm,Spot,Position,26,1000000007,2707,fill,8,26,650,109.679,131.34,1.25,,,14,26,650,69.499,4.77811,11.6357
0.5,167.974,6.42642,µm,Spot,Position,26,1000002011,2708,fill,2012,26,650,0.5,167.974,6.42642,,,16,26,650,160.073,26.8781,10.4276
69.499,4.77811,11.6357,µm,Spot,Position,26,1000000013,2709,fill,14,26,650,69.499,4.77811,11.6357,,,2374,26,650,73.5869,175.537,11.3204
160.073,26.8781,10.4276,µm,Spot,Position,26,1000000015,2710,fill,16,26,650,160.073,26.8781,10.4276,,,90,26,650,127.593,175.669,12.3563
73.5869,175.537,11.3204,µm,Spot,Position,26,1000002373,2711,fill,2374,26,650,73.5869,175.537,11.3204,,,2511,26,650,145.841,0.5,13.3567
127.593,175.669,12.3563,µm,Spot,Position,26,1000000089,2712,fill,90,26,650,127.593,175.669,12.3563,,,2016,26,650,170.972,0.5,14.3227
145.841,0.5,13.3567,µm,Spot,Position,26,1000002510,2713,fill,2511,26,650,145.841,0.5,13.3567,,,23,26,650,182.635,56.2806,16.3664
170.972,0.5,14.3227,µm,Spot,Position,26,1000002015,2714,fill,2016,26,650,170.972,0.5,14.3227,,,43,26,650,89.6005,89.158,15.1803
182.635,56.2806,16.3664,µm,Spot,Position,26,1000000022,2715,fill,23,26,650,182.635,56.2806,16.3664,,,24,26,650,144.499,101.635,16.3264
89.6005,89.158,15.1803,µm,Spot,Position,26,1000000042,2716,fill,43,26,650,89.6005,89.158,15.1803,,,32,26,650,48.1313,168.265,16.2929
144.499,101.635,16.3264,µm,Spot,Position,26,1000000023,2717,fill,24,26,650,144.499,101.635,16.3264,,,19,26,650,145.738,32.4688,18.5936
48.1313,168.265,16.2929,µm,Spot,Position,26,1000000031,2718,fill,32,26,650,48.1313,168.265,16.2929,,,33,26,650,97.4414,46.5946,19.3989
145.738,32.4688,18.5936,µm,Spot,Position,26,1000000018,2719,fill,19,26,650,145.738,32.4688,18.5936,,,39,26,650,25.1519,77.1597,19.0708
97.4414,46.5946,19.3989,µm,Spot,Position,26,1000000032,2720,fill,33,26,650,97.4414,46.5946,19.3989,,,34,26,650,199.5,79.3927,18.6259
25.1519,77.1597,19.0708,µm,Spot,Position,26,1000000038,2721,fill,39,26,650,25.1519,77.1597,19.0708,,,2281,26,650,152.994,169.102,18.7772
199.5,79.3927,18.6259,µm,Spot,Position,26,1000000033,2722,fill,34,26,650,199.5,79.3927,18.6259,,,26,26,650,39.7593,190.53,19.0886
152.994,169.102,18.7772,µm,Spot,Position,26,1000002280,2723,fill,2281,26,650,152.994,169.102,18.7772,,,2644,26,650,112.535,205.807,18.6506
39.7593,190.53,19.0886,µm,Spot,Position,26,1000000025,2724,fill,26,26,650,39.7593,190.53,19.0886,,,2462,26,650,132.846,222.5,18.416
112.535,205.807,18.6506,µm,Spot,Position,26,1000002643,2725,fill,2644,26,650,112.535,205.807,18.6506,,,46,26,650,170.04,60.0851,20.2633
132.846,222.5,18.416,µm,Spot,Position,26,1000002461,2726,fill,2462,26,650,132.846,222.5,18.416,,,2219,26,650,134.77,116.787,20.1371
170.04,60.0851,20.2633,µm,Spot,Position,26,1000000045,2727,fill,46,26,650,170.04,60.0851,20.2633,,,25,26,650,139.254,169.059,21.3218
134.77,116.787,20.1371,µm,Spot,Position,26,1000002218,2728,fill,2219,26,650,134.77,116.787,20.1371,,,38,26,650,170.504,199.117,22.2216
139.254,169.059,21.3218,µm,Spot,Position,26,1000000024,2729,fill,25,26,650,139.254,169.059,21.3218,,,37,26,650,158.622,134.71,23.9423
170.504,199.117,22.2216,µm,Spot,Position,26,1000000037,2730,fill,38,26,650,170.504,199.117,22.2216,,,36,26,650,179.681,146.799,23.7612
158.622,134.71,23.9423,µm,Spot,Position,26,1000000036,2731,fill,37,26,650,158.622,134.71,23.9423,,,41,26,650,152.584,202.943,28.2468
179.681,146.799,23.7612,µm,Spot,Position,26,1000000035,2732,fill,36,26,650,179.681,146.799,23.7612,,,2654,26,650,193.22,129.09,31.8809
152.584,202.943,28.2468,µm,Spot,Position,26,1000000040,2733,fill,41,26,650,152.584,202.943,28.2468,,,2736,26,650,0.5,130.815,33.7499
193.22,129.09,31.8809,µm,Spot,Position,26,1000002653,2734,fill,2654,26,650,193.22,129.09,31.8809,,,45,26,650,183.61,160.714,36.8169
0.5,130.815,33.7499,µm,Spot,Position,26,1000002735,2735,fill,2736,26,650,0.5,130.815,33.7499,,,2298,26,650,0.5,0.5,39.9424
183.61,160.714,36.8169,µm,Spot,Position,26,1000000044,2736,fill,45,26,650,183.61,160.714,36.8169,,,2464,26,650,23.2257,89.3374,38.9899
0.5,0.5,39.9424,µm,Spot,Position,26,1000002297,2737,fill,2298,26,650,0.5,0.5,39.9424,,,2538,26,650,0.5,70.5064,45.3867
23.2257,89.3374,38.9899,µm,Spot,Position,26,1000002463,2738,fill,2464,26,650,23.2257,89.3374,38.9899,,,2577,26,650,64.9097,58.2266,51.25
0.5,70.5064,45.3867,µm,Spot,Position,26,1000002537,2739,fill,2538,26,650,0.5,70.5064,45.3867,,,2500,26,650,104.773,97.3863,51.25
64.9097,58.2266,51.25,µm,Spot,Position,26,1000002576,2740,fill,2577,26,650,64.9097,58.2266,51.25,,,2465,26,650,170.87,128.854,51.25
104.773,97.3863,51.25,µm,Spot,Position,26,1000002499,2741,fill,2500,26,650,104.773,97.3863,51.25,,,2398,26,650,103.751,161.292,51.25
170.87,128.854,51.25,µm,Spot,Position,26,1000002464,2742,fill,2465,26,650,170.87,128.854,51.25,,,2433,26,650,45.9739,212.568,51.25
103.751,161.292,51.25,µm,Spot,Position,26,1000002397,2743,fill,2398,26,650,103.751,161.292,51.25,,,2508,26,650,15.6456,131.842,1.25
45.9739,212.568,51.25,µm,Spot,Position,26,1000002432,2744,fill,2433,26,650,45.9739,212.568,51.25,,,2,27,675,123.809,14.5248,1.25
15.6456,131.842,1.25,µm,Spot,Position,26,1000002507,2745,fill,2508,26,650,15.6456,131.842,1.25,,,4,27,675,48.5773,76.4557,1.25
123.809,14.5248,1.25,µm,Spot,Position,27,1000000001,2746,fill,2,27,675,123.809,14.5248,1.25,,,5,27,675,51.6449,91.9307,1.25
48.5773,76.4557,1.25,µm,Spot,Position,27,1000000003,2747,fill,4,27,675,48.5773,76.4557,1.25,,,2508,27,675,15.4723,132.205,1.25
51.6449,91.9307,1.25,µm,Spot,Position,27,1000000004,2748,fill,5,27,675,51.6449,91.9307,1.25,,,8,27,675,109.462,130.744,3.67183
15.4723,132.205,1.25,µm,Spot,Position,27,1000002507,2749,fill,2508,27,675,15.4723,132.205,1.25,,,14,27,675,71.4331,3.77804,11.4076
109.462,130.744,3.67183,µm,Spot,Position,27,1000000007,2750,fill,8,27,675,109.462,130.744,3.67183,,,16,27,675,159.825,26.7568,10.3636
71.4331,3.77804,11.4076,µm,Spot,Position,27,1000000013,2751,fill,14,27,675,71.4331,3.77804,11.4076,,,2012,27,675,0.5,169.311,10.9695
159.825,26.7568,10.3636,µm,Spot,Position,27,1000000015,2752,fill,16,27,675,159.825,26.7568,10.3636,,,2374,27,675,73.4966,175.311,11.3552
0.5,169.311,10.9695,µm,Spot,Position,27,1000002011,2753,fill,2012,27,675,0.5,169.311,10.9695,,,90,27,675,126.364,178.206,11.8453
73.4966,175.311,11.3552,µm,Spot,Position,27,1000002373,2754,fill,2374,27,675,73.4966,175.311,11.3552,,,2511,27,675,145.919,0.5,14.0218
126.364,178.206,11.8453,µm,Spot,Position,27,1000000089,2755,fill,90,27,675,126.364,178.206,11.8453,,,2016,27,675,170.022,0.5,13.8142
145.919,0.5,14.0218,µm,Spot,Position,27,1000002510,2756,fill,2511,27,675,145.919,0.5,14.0218,,,23,27,675,183.745,53.7176,15.5564
170.022,0.5,13.8142,µm,Spot,Position,27,1000002015,2757,fill,2016,27,675,170.022,0.5,13.8142,,,24,27,675,144.506,101.482,16.2447
183.745,53.7176,15.5564,µm,Spot,Position,27,1000000022,2758,fill,23,27,675,183.745,53.7176,15.5564,,,32,27,675,47.3698,166.643,16.4001
144.506,101.482,16.2447,µm,Spot,Position,27,1000000023,2759,fill,24,27,675,144.506,101.482,16.2447,,,19,27,675,145.324,32.3379,18.6504
47.3698,166.643,16.4001,µm,Spot,Position,27,1000000031,2760,fill,32,27,675,47.3698,166.643,16.4001,,,33,27,675,93.8051,46.4706,19.7768
145.324,32.3379,18.6504,µm,Spot,Position,27,1000000018,2761,fill,19,27,675,145.324,32.3379,18.6504,,,39,27,675,24.7996,77.0867,19.3068
93.8051,46.4706,19.7768,µm,Spot,Position,27,1000000032,2762,fill,33,27,675,93.8051,46.4706,19.7768,,,34,27,675,199.5,78.0952,18.534
24.7996,77.0867,19.3068,µm,Spot,Position,27,1000000038,2763,fill,39,27,675,24.7996,77.0867,19.3068,,,43,27,675,95.1146,87.4614,17.9405
199.5,78.0952,18.534,µm,Spot,Position,27,1000000033,2764,fill,34,27,675,199.5,78.0952,18.534,,,2219,27,675,134.038,116.494,19.8733
95.1146,87.4614,17.9405,µm,Spot,Position,27,1000000042,2765,fill,43,27,675,95.1146,87.4614,17.9405,,,2281,27,675,151.211,168.4,19.0705
134.038,116.494,19.8733,µm,Spot,Position,27,1000002218,2766,fill,2219,27,675,134.038,116.494,19.8733,,,26,27,675,39.2321,189.693,19.1439
151.211,168.4,19.0705,µm,Spot,Position,27,1000002280,2767,fill,2281,27,675,151.211,168.4,19.0705,,,2644,27,675,112.009,205.573,18.673
39.2321,189.693,19.1439,µm,Spot,Position,27,1000000025,2768,fill,26,27,675,39.2321,189.693,19.1439,,,2462,27,675,134.173,221.801,18.0332
112.009,205.573,18.673,µm,Spot,Position,27,1000002643,2769,fill,2644,27,675,112.009,205.573,18.673,,,46,27,675,168.884,61.1829,20.2696
134.173,221.801,18.0332,µm,Spot,Position,27,1000002461,2770,fill,2462,27,675,134.173,221.801,18.0332,,,25,27,675,139.105,168.507,21.4132
168.884,61.1829,20.2696,µm,Spot,Position,27,1000000045,2771,fill,46,27,675,168.884,61.1829,20.2696,,,36,27,675,179.78,145.927,23.9072
139.105,168.507,21.4132,µm,Spot,Position,27,1000000024,2772,fill,25,27,675,139.105,168.507,21.4132,,,38,27,675,169.025,198.626,22.862
179.78,145.927,23.9072,µm,Spot,Position,27,1000000035,2773,fill,36,27,675,179.78,145.927,23.9072,,,37,27,675,159.156,131.277,25.0564
169.025,198.626,22.862,µm,Spot,Position,27,1000000037,2774,fill,38,27,675,169.025,198.626,22.862,,,41,27,675,153.16,200.25,28.5518
159.156,131.277,25.0564,µm,Spot,Position,27,1000000036,2775,fill,37,27,675,159.156,131.277,25.0564,,,2654,27,675,193.719,127.837,32.3163
153.16,200.25,28.5518,µm,Spot,Position,27,1000000040,2776,fill,41,27,675,153.16,200.25,28.5518,,,2736,27,675,0.5,130.89,33.5966
193.719,127.837,32.3163,µm,Spot,Position,27,1000002653,2777,fill,2654,27,675,193.719,127.837,32.3163,,,45,27,675,182.918,160.717,36.4353
0.5,130.89,33.5966,µm,Spot,Position,27,1000002735,2778,fill,2736,27,675,0.5,130.89,33.5966,,,2298,27,675,0.5,0.5,39.412
182.918,160.717,36.4353,µm,Spot,Position,27,1000000044,2779,fill,45,27,675,182.918,160.717,36.4353,,,2464,27,675,23.7534,89.3891,37.9591
0.5,0.5,39.412,µm,Spot,Position,27,1000002297,2780,fill,2298,27,675,0.5,0.5,39.412,,,2538,27,675,0.5,70.9772,43.3468
23.7534,89.3891,37.9591,µm,Spot,Position,27,1000002463,2781,fill,2464,27,675,23.7534,89.3891,37.9591,,,2433,27,675,49.1061,207.84,47.0701
0.5,70.9772,43.3468,µm,Spot,Position,27,1000002537,2782,fill,2538,27,675,0.5,70.9772,43.3468,,,2577,27,675,64.6969,60.4474,51.25
49.1061,207.84,47.0701,µm,Spot,Position,27,1000002432,2783,fill,2433,27,675,49.1061,207.84,47.0701,,,2500,27,675,105.785,97.765,51.25
64.6969,60.4474,51.25,µm,Spot,Position,27,1000002576,2784,fill,2577,27,675,64.6969,60.4474,51.25,,,2465,27,675,172.356,129.852,51.25
105.785,97.765,51.25,µm,Spot,Position,27,1000002499,2785,fill,2500,27,675,105.785,97.765,51.25,,,2398,27,675,105.227,162.335,51.25
172.356,129.852,51.25,µm,Spot,Position,27,1000002464,2786,fill,2465,27,675,172.356,129.852,51.25,,,2,28,700,124.404,14.7331,1.25
105.227,162.335,51.25,µm,Spot,Position,27,1000002397,2787,fill,2398,27,675,105.227,162.335,51.25,,,4,28,700,49.291,77.0206,1.25
124.404,14.7331,1.25,µm,Spot,Position,28,1000000001,2788,fill,2,28,700,124.404,14.7331,1.25,,,5,28,700,50.5343,91.018,1.25
49.291,77.0206,1.25,µm,Spot,Position,28,1000000003,2789,fill,4,28,700,49.291,77.0206,1.25,,,8,28,700,109.833,130.711,2.59041
50.5343,91.018,1.25,µm,Spot,Position,28,1000000004,2790,fill,5,28,700,50.5343,91.018,1.25,,,16,28,700,159.459,26.6636,9.99798
109.833,130.711,2.59041,µm,Spot,Position,28,1000000007,2791,fill,8,28,700,109.833,130.711,2.59041,,,14,28,700,69.599,0.5,10.2353
159.459,26.6636,9.99798,µm,Spot,Position,28,1000000015,2792,fill,16,28,700,159.459,26.6636,9.99798,,,2012,28,700,0.5,169.105,10.8004
69.599,0.5,10.2353,µm,Spot,Position,28,1000000013,2793,fill,14,28,700,69.599,0.5,10.2353,,,2374,28,700,72.8636,175.119,11.0717
0.5,169.105,10.8004,µm,Spot,Position,28,1000002011,2794,fill,2012,28,700,0.5,169.105,10.8004,,,90,28,700,125.243,176.698,11.5829
72.8636,175.119,11.0717,µm,Spot,Position,28,1000002373,2795,fill,2374,28,700,72.8636,175.119,11.0717,,,2511,28,700,144.407,0.5,14.3351
125.243,176.698,11.5829,µm,Spot,Position,28,1000000089,2796,fill,90,28,700,125.243,176.698,11.5829,,,2016,28,700,169.82,0.5,13.1624
144.407,0.5,14.3351,µm,Spot,Position,28,1000002510,2797,fill,2511,28,700,144.407,0.5,14.3351,,,2800,28,700,107.579,53.3245,17.1827
169.82,0.5,13.1624,µm,Spot,Position,28,1000002015,2798,fill,2016,28,700,169.82,0.5,13.1624,,,23,28,700,183.198,54.0633,15.4805
107.579,53.3245,17.1827,µm,Spot,Position,28,1000002799,2799,fill,2800,28,700,107.579,53.3245,17.1827,,,24,28,700,143.679,101.145,15.7542
183.198,54.0633,15.4805,µm,Spot,Position,28,1000000022,2800,fill,23,28,700,183.198,54.0633,15.4805,,,32,28,700,46.5437,165.414,16.2878
143.679,101.145,15.7542,µm,Spot,Position,28,1000000023,2801,fill,24,28,700,143.679,101.145,15.7542,,,19,28,700,145.368,32.4304,18.1932
46.5437,165.414,16.2878,µm,Spot,Position,28,1000000031,2802,fill,32,28,700,46.5437,165.414,16.2878,,,33,28,700,92.0282,46.05,18.8284
145.368,32.4304,18.1932,µm,Spot,Position,28,1000000018,2803,fill,19,28,700,145.368,32.4304,18.1932,,,46,28,700,167.732,65.7912,19.1939
92.0282,46.05,18.8284,µm,Spot,Position,28,1000000032,2804,fill,33,28,700,92.0282,46.05,18.8284,,,34,28,700,199.5,75.4834,18.4338
167.732,65.7912,19.1939,µm,Spot,Position,28,1000000045,2805,fill,46,28,700,167.732,65.7912,19.1939,,,39,28,700,24.9198,76.9311,18.8935
199.5,75.4834,18.4338,µm,Spot,Position,28,1000000033,2806,fill,34,28,700,199.5,75.4834,18.4338,,,43,28,700,96.3014,88.0011,17.8626
24.9198,76.9311,18.8935,µm,Spot,Position,28,1000000038,2807,fill,39,28,700,24.9198,76.9311,18.8935,,,2219,28,700,133.609,116.432,19.7796
96.3014,88.0011,17.8626,µm,Spot,Position,28,1000000042,2808,fill,43,28,700,96.3014,88.0011,17.8626,,,2281,28,700,151.796,168.496,19.2692
133.609,116.432,19.7796,µm,Spot,Position,28,1000002218,2809,fill,2219,28,700,133.609,116.432,19.7796,,,26,28,700,38.8699,189.355,18.6793
151.796,168.496,19.2692,µm,Spot,Position,28,1000002280,2810,fill,2281,28,700,151.796,168.496,19.2692,,,25,28,700,139.212,168.003,21.3076
38.8699,189.355,18.6793,µm,Spot,Position,28,1000000025,2811,fill,26,28,700,38.8699,189.355,18.6793,,,2462,28,700,136.049,217.699,21.2133
139.212,168.003,21.3076,µm,Spot,Position,28,1000000024,2812,fill,25,28,700,139.212,168.003,21.3076,,,37,28,700,159.127,131.187,23.9813
136.049,217.699,21.2133,µm,Spot,Position,28,1000002461,2813,fill,2462,28,700,136.049,217.699,21.2133,,,36,28,700,181.526,144.383,24.2751
159.127,131.187,23.9813,µm,Spot,Position,28,1000000036,2814,fill,37,28,700,159.127,131.187,23.9813,,,38,28,700,169.048,197.745,22.7098
181.526,144.383,24.2751,µm,Spot,Position,28,1000000035,2815,fill,36,28,700,181.526,144.383,24.2751,,,41,28,700,154.167,197.233,27.5522
169.048,197.745,22.7098,µm,Spot,Position,28,1000000037,2816,fill,38,28,700,169.048,197.745,22.7098,,,2736,28,700,0.5,131.982,31.2411
154.167,197.233,27.5522,µm,Spot,Position,28,1000000040,2817,fill,41,28,700,154.167,197.233,27.5522,,,2654,28,700,198.997,124.277,33.1936
0.5,131.982,31.2411,µm,Spot,Position,28,1000002735,2818,fill,2736,28,700,0.5,131.982,31.2411,,,2464,28,700,26.6037,92.0998,37.2506
198.997,124.277,33.1936,µm,Spot,Position,28,1000002653,2819,fill,2654,28,700,198.997,124.277,33.1936,,,45,28,700,187.072,160.957,35.9842
26.6037,92.0998,37.2506,µm,Spot,Position,28,1000002463,2820,fill,2464,28,700,26.6037,92.0998,37.2506,,,2298,28,700,5.96414,0.5,39.3837
187.072,160.957,35.9842,µm,Spot,Position,28,1000000044,2821,fill,45,28,700,187.072,160.957,35.9842,,,2538,28,700,6.76137,72.5235,42.6618
5.96414,0.5,39.3837,µm,Spot,Position,28,1000002297,2822,fill,2298,28,700,5.96414,0.5,39.3837,,,2398,28,700,110.749,163.612,43.5184
6.76137,72.5235,42.6618,µm,Spot,Position,28,1000002537,2823,fill,2538,28,700,6.76137,72.5235,42.6618,,,2433,28,700,57.2934,205.676,43.331
110.749,163.612,43.5184,µm,Spot,Position,28,1000002397,2824,fill,2398,28,700,110.749,163.612,43.5184,,,2577,28,700,71.9576,63.5228,51.25
57.2934,205.676,43.331,µm,Spot,Position,28,1000002432,2825,fill,2433,28,700,57.2934,205.676,43.331,,,2465,28,700,179.647,129.64,51.25
71.9576,63.5228,51.25,µm,Spot,Position,28,1000002576,2826,fill,2577,28,700,71.9576,63.5228,51.25,,,2508,28,700,15.7337,132.131,1.25
179.647,129.64,51.25,µm,Spot,Position,28,1000002464,2827,fill,2465,28,700,179.647,129.64,51.25,,,2644,28,700,111.195,205.357,17.7089
15.7337,132.131,1.25,µm,Spot,Position,28,1000002507,2828,fill,2508,28,700,15.7337,132.131,1.25,,,2,29,725,125.513,15.4006,1.25
111.195,205.357,17.7089,µm,Spot,Position,28,1000002643,2829,fill,2644,28,700,111.195,205.357,17.7089,,,4,29,725,50.3622,75.9396,1.25
125.513,15.4006,1.25,µm,Spot,Position,29,1000000001,2830,fill,2,29,725,125.513,15.4006,1.25,,,8,29,725,111.633,131.061,1.25
50.3622,75.9396,1.25,µm,Spot,Position,29,1000000003,2831,fill,4,29,725,50.3622,75.9396,1.25,,,2508,29,725,16.0144,132.647,1.25
111.633,131.061,1.25,µm,Spot,Position,29,1000000007,2832,fill,8,29,725,111.633,131.061,1.25,,,14,29,725,71.0796,0.5,9.78545
16.0144,132.647,1.25,µm,Spot,Position,29,1000002507,2833,fill,2508,29,725,16.0144,132.647,1.25,,,2012,29,725,3.22879,168.805,8.98554
71.0796,0.5,9.78545,µm,Spot,Position,29,1000000013,2834,fill,14,29,725,71.0796,0.5,9.78545,,,2016,29,725,169.862,0.5,12.4946
3.22879,168.805,8.98554,µm,Spot,Position,29,1000002011,2835,fill,2012,29,725,3.22879,168.805,8.98554,,,16,29,725,160.659,27.0821,10.1438
169.862,0.5,12.4946,µm,Spot,Position,29,1000002015,2836,fill,2016,29,725,169.862,0.5,12.4946,,,2374,29,725,74.7404,175.431,11.4671
160.659,27.0821,10.1438,µm,Spot,Position,29,1000000015,2837,fill,16,29,725,160.659,27.0821,10.1438,,,90,29,725,127.646,176.297,11.5926
74.7404,175.431,11.4671,µm,Spot,Position,29,1000002373,2838,fill,2374,29,725,74.7404,175.431,11.4671,,,2841,29,725,0.5,0.5,13.4749
127.646,176.297,11.5926,µm,Spot,Position,29,1000000089,2839,fill,90,29,725,127.646,176.297,11.5926,,,2511,29,725,146.11,0.5,15.0635
0.5,0.5,13.4749,µm,Spot,Position,29,1000002840,2840,fill,2841,29,725,0.5,0.5,13.4749,,,2800,29,725,108.544,53.6068,17.0877
146.11,0.5,15.0635,µm,Spot,Position,29,1000002510,2841,fill,2511,29,725,146.11,0.5,15.0635,,,23,29,725,186.351,56.753,16.2359
108.544,53.6068,17.0877,µm,Spot,Position,29,1000002799,2842,fill,2800,29,725,108.544,53.6068,17.0877,,,24,29,725,144.715,101.41,16.0827
186.351,56.753,16.2359,µm,Spot,Position,29,1000000022,2843,fill,23,29,725,186.351,56.753,16.2359,,,32,29,725,48.7203,165.93,16.9889
144.715,101.41,16.0827,µm,Spot,Position,29,1000000023,2844,fill,24,29,725,144.715,101.41,16.0827,,,19,29,725,146.532,32.746,18.1447
48.7203,165.93,16.9889,µm,Spot,Position,29,1000000031,2845,fill,32,29,725,48.7203,165.93,16.9889,,,33,29,725,92.9287,47.0415,18.1632
146.532,32.746,18.1447,µm,Spot,Position,29,1000000018,2846,fill,19,29,725,146.532,32.746,18.1447,,,46,29,725,169.564,67.7669,17.9749
92.9287,47.0415,18.1632,µm,Spot,Position,29,1000000032,2847,fill,33,29,725,92.9287,47.0415,18.1632,,,39,29,725,27.0065,77.4215,19.0426
169.564,67.7669,17.9749,µm,Spot,Position,29,1000000045,2848,fill,46,29,725,169.564,67.7669,17.9749,,,34,29,725,199.5,79.0336,18.6645
27.0065,77.4215,19.0426,µm,Spot,Position,29,1000000038,2849,fill,39,29,725,27.0065,77.4215,19.0426,,,43,29,725,98.2874,86.7879,18.0668
199.5,79.0336,18.6645,µm,Spot,Position,29,1000000033,2850,fill,34,29,725,199.5,79.0336,18.6645,,,2281,29,725,154.561,168.63,19.3861
98.2874,86.7879,18.0668,µm,Spot,Position,29,1000000042,2851,fill,43,29,725,98.2874,86.7879,18.0668,,,26,29,725,41.2514,189.844,18.6743
154.561,168.63,19.3861,µm,Spot,Position,29,1000002280,2852,fill,2281,29,725,154.561,168.63,19.3861,,,2644,29,725,113.392,205.222,17.8163
41.2514,189.844,18.6743,µm,Spot,Position,29,1000000025,2853,fill,26,29,725,41.2514,189.844,18.6743,,,2219,29,725,135.068,116.618,20.0776
113.392,205.222,17.8163,µm,Spot,Position,29,1000002643,2854,fill,2644,29,725,113.392,205.222,17.8163,,,25,29,725,142.07,167.68,21.8285
135.068,116.618,20.0776,µm,Spot,Position,29,1000002218,2855,fill,2219,29,725,135.068,116.618,20.0776,,,38,29,725,173.291,197.117,21.4859
142.07,167.68,21.8285,µm,Spot,Position,29,1000000024,2856,fill,25,29,725,142.07,167.68,21.8285,,,2462,29,725,139.949,217.581,20.9493
173.291,197.117,21.4859,µm,Spot,Position,29,1000000037,2857,fill,38,29,725,173.291,197.117,21.4859,,,37,29,725,161.029,129.648,23.9462
139.949,217.581,20.9493,µm,Spot,Position,29,1000002461,2858,fill,2462,29,725,139.949,217.581,20.9493,,,36,29,725,184.387,143.294,24.446
161.029,129.648,23.9462,µm,Spot,Position,29,1000000036,2859,fill,37,29,725,161.029,129.648,23.9462,,,41,29,725,158.999,195.969,27.0624
184.387,143.294,24.446,µm,Spot,Position,29,1000000035,2860,fill,36,29,725,184.387,143.294,24.446,,,2654,29,725,199.5,127.347,30.0624
158.999,195.969,27.0624,µm,Spot,Position,29,1000000040,2861,fill,41,29,725,158.999,195.969,27.0624,,,2736,29,725,8.08056,133.205,32.1167
199.5,127.347,30.0624,µm,Spot,Position,29,1000002653,2862,fill,2654,29,725,199.5,127.347,30.0624,,,2298,29,725,13.1068,5.29726,39.1747
8.08056,133.205,32.1167,µm,Spot,Position,29,1000002735,2863,fill,2736,29,725,8.08056,133.205,32.1167,,,2866,29,725,6.58287,44.6214,43.7534
13.1068,5.29726,39.1747,µm,Spot,Position,29,1000002297,2864,fill,2298,29,725,13.1068,5.29726,39.1747,,,2867,29,725,15.9881,78.7456,43.3321
6.58287,44.6214,43.7534,µm,Spot,Position,29,1000002865,2865,fill,2866,29,725,6.58287,44.6214,43.7534,,,2868,29,725,186.548,135.358,46.0452
15.9881,78.7456,43.3321,µm,Spot,Position,29,1000002866,2866,fill,2867,29,725,15.9881,78.7456,43.3321,,,2577,29,725,76.4208,68.6945,51.25
186.548,135.358,46.0452,µm,Spot,Position,29,1000002867,2867,fill,2868,29,725,186.548,135.358,46.0452,,,2464,29,725,33.3322,94.8109,36.7431
76.4208,68.6945,51.25,µm,Spot,Position,29,1000002576,2868,fill,2577,29,725,76.4208,68.6945,51.25,,,2,30,750,125.353,18.1256,1.25
33.3322,94.8109,36.7431,µm,Spot,Position,29,1000002463,2869,fill,2464,29,725,33.3322,94.8109,36.7431,,,4,30,750,49.5696,76.3658,1.25
125.353,18.1256,1.25,µm,Spot,Position,30,1000000001,2870,fill,2,30,750,125.353,18.1256,1.25,,,8,30,750,111.229,130.772,1.25
49.5696,76.3658,1.25,µm,Spot,Position,30,1000000003,2871,fill,4,30,750,49.5696,76.3658,1.25,,,2508,30,750,15.99,132.449,1.25
111.229,130.772,1.25,µm,Spot,Position,30,1000000007,2872,fill,8,30,750,111.229,130.772,1.25,,,2012,30,750,5.03638,168.85,9.84957
15.99,132.449,1.25,µm,Spot,Position,30,1000002507,2873,fill,2508,30,750,15.99,132.449,1.25,,,14,30,750,78.8492,0.5,12.263
5.03638,168.85,9.84957,µm,Spot,Position,30,1000002011,2874,fill,2012,30,750,5.03638,168.85,9.84957,,,2016,30,750,169.922,0.5,12.1231
